id,num_sold
230435,162
230436,1134
230437,902
230438,435
230439,553
230440,188
230441,1370
230442,1082
230443,540
230444,652
230445,842
230446,57
230447,44
230448,37
230449,43
230450,281
230451,62
230452,42
230453,46
230454,50
230455,172
230456,45
230457,34
230458,35
230459,37
230460,204
230461,2231
230462,1246
230463,571
230464,722
230465,400
230466,3846
230467,3734
230468,1439
230469,2973
230470,465
230471,3744
230472,3775
230473,2466
230474,3219
230475,188
230476,867
230477,732
230478,383
230479,446
230480,213
230481,3371
230482,2018
230483,745
230484,909
230485,308
230486,3688
230487,3338
230488,876
230489,1152
230490,831
230491,724
230492,601
230493,344
230494,420
230495,394
230496,2171
230497,1387
230498,641
230499,758
230500,281
230501,3497
230502,2238
230503,779
230504,991
230505,168
230506,695
230507,587
230508,324
230509,388
230510,212
230511,2017
230512,1363
230513,613
230514,777
230515,226
230516,3432
230517,2055
230518,771
230519,974
230520,144
230521,514
230522,436
230523,213
230524,262
230525,163
230526,1083
230527,875
230528,435
230529,547
230530,191
230531,1371
230532,1072
230533,539
230534,647
230535,845
230536,38
230537,39
230538,52
230539,43
230540,284
230541,40
230542,37
230543,47
230544,50
230545,176
230546,54
230547,38
230548,-4
230549,41
230550,201
230551,1772
230552,1186
230553,582
230554,711
230555,400
230556,3768
230557,3676
230558,1403
230559,2592
230560,465
230561,3733
230562,3831
230563,2490
230564,3259
230565,186
230566,807
230567,675
230568,384
230569,436
230570,212
230571,3290
230572,1942
230573,741
230574,893
230575,309
230576,3621
230577,3266
230578,918
230579,1130
230580,833
230581,721
230582,604
230583,346
230584,417
230585,390
230586,2142
230587,1368
230588,637
230589,748
230590,279
230591,3467
230592,2061
230593,776
230594,981
230595,184
230596,709
230597,626
230598,333
230599,394
230600,218
230601,2070
230602,1351
230603,614
230604,777
230605,198
230606,3447
230607,1983
230608,768
230609,942
230610,162
230611,528
230612,453
230613,253
230614,260
230615,177
230616,1086
230617,875
230618,372
230619,537
230620,168
230621,1340
230622,1058
230623,538
230624,669
230625,851
230626,38
230627,38
230628,54
230629,40
230630,297
230631,38
230632,35
230633,48
230634,49
230635,178
230636,52
230637,35
230638,-2
230639,37
230640,202
230641,1729
230642,1172
230643,579
230644,709
230645,396
230646,3762
230647,3664
230648,1380
230649,2574
230650,460
230651,3728
230652,3858
230653,2485
230654,3250
230655,186
230656,800
230657,670
230658,385
230659,432
230660,209
230661,3284
230662,1875
230663,731
230664,887
230665,303
230666,3610
230667,3157
230668,911
230669,1121
230670,742
230671,799
230672,665
230673,362
230674,449
230675,394
230676,2863
230677,1549
230678,682
230679,889
230680,246
230681,3683
230682,2556
230683,855
230684,1090
230685,209
230686,792
230687,638
230688,352
230689,417
230690,201
230691,2855
230692,1516
230693,673
230694,853
230695,230
230696,3599
230697,2638
230698,856
230699,1067
230700,168
230701,559
230702,469
230703,234
230704,291
230705,174
230706,1213
230707,950
230708,490
230709,591
230710,183
230711,1690
230712,1221
230713,613
230714,764
230715,763
230716,46
230717,62
230718,41
230719,72
230720,268
230721,117
230722,39
230723,44
230724,62
230725,175
230726,62
230727,28
230728,46
230729,35
230730,215
230731,2310
230732,1236
230733,677
230734,788
230735,397
230736,3835
230737,3728
230738,1658
230739,3137
230740,456
230741,3685
230742,3675
230743,2510
230744,3647
230745,213
230746,904
230747,711
230748,408
230749,501
230750,230
230751,3578
230752,2380
230753,807
230754,1003
230755,306
230756,3751
230757,3376
230758,987
230759,1274
230760,738
230761,885
230762,713
230763,373
230764,492
230765,348
230766,3646
230767,2317
230768,724
230769,965
230770,310
230771,3731
230772,3343
230773,937
230774,1194
230775,172
230776,870
230777,692
230778,370
230779,455
230780,209
230781,3489
230782,2351
230783,712
230784,939
230785,266
230786,3633
230787,3298
230788,941
230789,1213
230790,177
230791,613
230792,474
230793,253
230794,300
230795,184
230796,1476
230797,1110
230798,500
230799,652
230800,136
230801,2151
230802,1322
230803,685
230804,840
230805,735
230806,52
230807,28
230808,29
230809,53
230810,193
230811,56
230812,4
230813,22
230814,30
230815,82
230816,53
230817,-11
230818,27
230819,18
230820,243
230821,2601
230822,1953
230823,749
230824,921
230825,466
230826,3578
230827,3753
230828,2009
230829,3323
230830,489
230831,3841
230832,3759
230833,2613
230834,3619
230835,199
230836,913
230837,772
230838,402
230839,495
230840,209
230841,3693
230842,3189
230843,836
230844,1117
230845,299
230846,3640
230847,3606
230848,1064
230849,1500
230850,833
230851,721
230852,591
230853,341
230854,417
230855,390
230856,2142
230857,1368
230858,632
230859,795
230860,274
230861,3502
230862,2061
230863,746
230864,981
230865,169
230866,688
230867,586
230868,317
230869,387
230870,208
230871,2212
230872,1344
230873,601
230874,767
230875,222
230876,3407
230877,1989
230878,737
230879,964
230880,144
230881,507
230882,435
230883,210
230884,263
230885,161
230886,1127
230887,856
230888,423
230889,541
230890,187
230891,1335
230892,1054
230893,506
230894,638
230895,843
230896,38
230897,38
230898,51
230899,40
230900,307
230901,38
230902,35
230903,45
230904,49
230905,178
230906,52
230907,35
230908,38
230909,37
230910,202
230911,1677
230912,1153
230913,570
230914,699
230915,396
230916,3680
230917,3747
230918,1154
230919,2759
230920,460
230921,3808
230922,3965
230923,2073
230924,3223
230925,139
230926,724
230927,608
230928,335
230929,387
230930,151
230931,3185
230932,1725
230933,676
230934,830
230935,238
230936,3503
230937,3007
230938,831
230939,1074
230940,838
230941,727
230942,595
230943,345
230944,420
230945,394
230946,2361
230947,1386
230948,636
230949,811
230950,278
230951,3597
230952,2079
230953,751
230954,998
230955,173
230956,699
230957,590
230958,321
230959,390
230960,212
230961,2430
230962,1362
230963,608
230964,768
230965,225
230966,3517
230967,2007
230968,741
230969,981
230970,149
230971,477
230972,439
230973,214
230974,266
230975,165
230976,1030
230977,861
230978,427
230979,544
230980,191
230981,1403
230982,1058
230983,510
230984,641
230985,853
230986,45
230987,42
230988,55
230989,43
230990,312
230991,242
230992,39
230993,49
230994,52
230995,182
230996,172
230997,40
230998,42
230999,40
231000,207
231001,1699
231002,1157
231003,575
231004,703
231005,400
231006,3957
231007,3765
231008,1159
231009,2776
231010,464
231011,3819
231012,3983
231013,1931
231014,3224
231015,183
231016,800
231017,678
231018,379
231019,429
231020,222
231021,3533
231022,1858
231023,747
231024,914
231025,281
231026,3724
231027,3091
231028,873
231029,1130
231030,830
231031,701
231032,600
231033,338
231034,402
231035,428
231036,2045
231037,1230
231038,623
231039,726
231040,271
231041,3284
231042,1911
231043,738
231044,942
231045,166
231046,676
231047,570
231048,314
231049,373
231050,204
231051,1678
231052,1207
231053,595
231054,730
231055,218
231056,3360
231057,1839
231058,729
231059,924
231060,141
231061,488
231062,420
231063,207
231064,249
231065,158
231066,1042
231067,831
231068,414
231069,523
231070,183
231071,1309
231072,1028
231073,497
231074,620
231075,848
231076,37
231077,37
231078,51
231079,32
231080,306
231081,36
231082,33
231083,45
231084,39
231085,177
231086,48
231087,34
231088,37
231089,28
231090,200
231091,1663
231092,1136
231093,568
231094,699
231095,393
231096,3658
231097,3699
231098,1146
231099,2564
231100,446
231101,3750
231102,3905
231103,1846
231104,3014
231105,174
231106,776
231107,655
231108,370
231109,411
231110,185
231111,3174
231112,1688
231113,705
231114,839
231115,272
231116,3519
231117,2936
231118,859
231119,1082
231120,830
231121,701
231122,600
231123,336
231124,402
231125,428
231126,2045
231127,1230
231128,621
231129,726
231130,271
231131,3261
231132,1911
231133,735
231134,942
231135,166
231136,676
231137,570
231138,312
231139,373
231140,204
231141,1678
231142,1207
231143,593
231144,730
231145,218
231146,3360
231147,1839
231148,726
231149,924
231150,141
231151,486
231152,419
231153,206
231154,249
231155,158
231156,1040
231157,830
231158,413
231159,523
231160,183
231161,1306
231162,1028
231163,496
231164,620
231165,848
231166,37
231167,37
231168,49
231169,32
231170,306
231171,36
231172,33
231173,42
231174,39
231175,177
231176,48
231177,34
231178,35
231179,28
231180,200
231181,1721
231182,1136
231183,566
231184,699
231185,393
231186,3658
231187,3699
231188,1143
231189,2495
231190,446
231191,3797
231192,3909
231193,1844
231194,3014
231195,174
231196,776
231197,655
231198,367
231199,411
231200,185
231201,3221
231202,1688
231203,702
231204,839
231205,272
231206,3523
231207,2936
231208,857
231209,1082
231210,830
231211,701
231212,600
231213,336
231214,402
231215,428
231216,2045
231217,1230
231218,621
231219,726
231220,271
231221,3261
231222,1911
231223,735
231224,942
231225,166
231226,676
231227,570
231228,312
231229,373
231230,204
231231,1678
231232,1207
231233,593
231234,730
231235,218
231236,3360
231237,1839
231238,726
231239,924
231240,141
231241,486
231242,419
231243,206
231244,249
231245,158
231246,1040
231247,830
231248,413
231249,523
231250,183
231251,1306
231252,1028
231253,496
231254,620
231255,848
231256,37
231257,37
231258,49
231259,32
231260,306
231261,36
231262,33
231263,42
231264,39
231265,177
231266,48
231267,34
231268,35
231269,28
231270,200
231271,1721
231272,1136
231273,566
231274,699
231275,393
231276,3587
231277,3699
231278,1143
231279,2495
231280,446
231281,3797
231282,3909
231283,1844
231284,3014
231285,174
231286,776
231287,655
231288,366
231289,411
231290,186
231291,3189
231292,1689
231293,701
231294,838
231295,272
231296,3523
231297,2954
231298,855
231299,1082
231300,719
231301,718
231302,618
231303,346
231304,426
231305,372
231306,2670
231307,1497
231308,606
231309,866
231310,258
231311,3443
231312,2508
231313,808
231314,1067
231315,190
231316,730
231317,591
231318,332
231319,398
231320,109
231321,2643
231322,1461
231323,652
231324,834
231325,207
231326,3559
231327,2637
231328,823
231329,1073
231330,146
231331,486
231332,416
231333,211
231334,271
231335,151
231336,1092
231337,901
231338,449
231339,559
231340,160
231341,1440
231342,1172
231343,562
231344,734
231345,748
231346,26
231347,28
231348,29
231349,53
231350,264
231351,25
231352,17
231353,31
231354,43
231355,131
231356,27
231357,10
231358,16
231359,17
231360,194
231361,2184
231362,1182
231363,655
231364,792
231365,353
231366,3692
231367,3681
231368,1536
231369,3144
231370,431
231371,3667
231372,3694
231373,2414
231374,3656
231375,182
231376,770
231377,649
231378,367
231379,450
231380,167
231381,3304
231382,2234
231383,775
231384,956
231385,264
231386,3527
231387,3266
231388,935
231389,1181
231390,738
231391,878
231392,730
231393,367
231394,493
231395,322
231396,3263
231397,2297
231398,740
231399,985
231400,358
231401,3772
231402,3365
231403,987
231404,1238
231405,165
231406,824
231407,628
231408,347
231409,382
231410,197
231411,3458
231412,2026
231413,685
231414,925
231415,253
231416,3459
231417,3149
231418,931
231419,1194
231420,166
231421,577
231422,473
231423,224
231424,293
231425,172
231426,1197
231427,1040
231428,470
231429,640
231430,125
231431,1798
231432,1251
231433,648
231434,825
231435,732
231436,34
231437,68
231438,15
231439,46
231440,157
231441,48
231442,-30
231443,8
231444,23
231445,76
231446,67
231447,-47
231448,20
231449,-3
231450,237
231451,2614
231452,1804
231453,872
231454,980
231455,426
231456,3641
231457,3699
231458,2187
231459,3378
231460,472
231461,3689
231462,3663
231463,2874
231464,3665
231465,202
231466,860
231467,705
231468,394
231469,489
231470,209
231471,3577
231472,3080
231473,828
231474,1121
231475,299
231476,3472
231477,3560
231478,1031
231479,1503
231480,817
231481,680
231482,582
231483,316
231484,400
231485,415
231486,2013
231487,1204
231488,602
231489,724
231490,261
231491,3275
231492,1882
231493,730
231494,939
231495,153
231496,658
231497,547
231498,289
231499,371
231500,189
231501,1704
231502,1174
231503,570
231504,729
231505,205
231506,3347
231507,1805
231508,721
231509,920
231510,128
231511,449
231512,396
231513,186
231514,246
231515,148
231516,1002
231517,801
231518,393
231519,521
231520,168
231521,1281
231522,997
231523,490
231524,618
231525,833
231526,31
231527,30
231528,29
231529,30
231530,345
231531,16
231532,19
231533,23
231534,37
231535,182
231536,30
231537,19
231538,29
231539,26
231540,190
231541,1637
231542,1111
231543,532
231544,693
231545,380
231546,3512
231547,3670
231548,1109
231549,2694
231550,433
231551,3439
231552,3879
231553,2098
231554,3207
231555,161
231556,751
231557,625
231558,343
231559,406
231560,173
231561,3037
231562,1551
231563,678
231564,835
231565,259
231566,3475
231567,2841
231568,851
231569,1079
231570,817
231571,680
231572,570
231573,304
231574,400
231575,415
231576,2019
231577,1204
231578,560
231579,724
231580,261
231581,3282
231582,1882
231583,688
231584,939
231585,153
231586,658
231587,547
231588,277
231589,371
231590,189
231591,1701
231592,1174
231593,528
231594,729
231595,205
231596,3347
231597,1805
231598,679
231599,920
231600,128
231601,449
231602,396
231603,175
231604,246
231605,148
231606,1002
231607,801
231608,377
231609,521
231610,168
231611,1281
231612,997
231613,473
231614,618
231615,842
231616,31
231617,30
231618,29
231619,30
231620,345
231621,23
231622,19
231623,16
231624,37
231625,182
231626,37
231627,19
231628,22
231629,26
231630,190
231631,1644
231632,1111
231633,510
231634,693
231635,380
231636,3680
231637,3670
231638,1058
231639,2603
231640,433
231641,3526
231642,3879
231643,1862
231644,3207
231645,161
231646,751
231647,625
231648,331
231649,407
231650,173
231651,3037
231652,1629
231653,636
231654,835
231655,259
231656,3482
231657,2918
231658,809
231659,1079
231660,817
231661,680
231662,570
231663,302
231664,400
231665,415
231666,2019
231667,1204
231668,558
231669,724
231670,261
231671,3233
231672,1882
231673,686
231674,939
231675,153
231676,639
231677,547
231678,274
231679,371
231680,189
231681,1701
231682,1174
231683,526
231684,729
231685,205
231686,3303
231687,1805
231688,677
231689,920
231690,128
231691,449
231692,396
231693,173
231694,246
231695,148
231696,1002
231697,801
231698,374
231699,521
231700,168
231701,1281
231702,997
231703,471
231704,618
231705,842
231706,31
231707,30
231708,27
231709,30
231710,345
231711,23
231712,19
231713,13
231714,37
231715,182
231716,37
231717,19
231718,20
231719,26
231720,190
231721,1681
231722,1111
231723,507
231724,693
231725,380
231726,3704
231727,3670
231728,1056
231729,2603
231730,433
231731,3526
231732,3879
231733,1860
231734,3207
231735,161
231736,751
231737,625
231738,328
231739,407
231740,173
231741,3037
231742,1629
231743,634
231744,835
231745,259
231746,3496
231747,2918
231748,807
231749,1079
231750,816
231751,664
231752,557
231753,301
231754,399
231755,414
231756,2002
231757,1204
231758,557
231759,710
231760,260
231761,3188
231762,1881
231763,685
231764,938
231765,152
231766,642
231767,546
231768,274
231769,370
231770,189
231771,1694
231772,1175
231773,525
231774,728
231775,205
231776,3296
231777,1805
231778,676
231779,920
231780,127
231781,445
231782,396
231783,172
231784,246
231785,147
231786,998
231787,800
231788,374
231789,520
231790,167
231791,1257
231792,996
231793,470
231794,617
231795,842
231796,34
231797,29
231798,26
231799,29
231800,344
231801,28
231802,18
231803,13
231804,36
231805,181
231806,16
231807,19
231808,6
231809,25
231810,189
231811,1626
231812,1110
231813,494
231814,692
231815,380
231816,3709
231817,3569
231818,1055
231819,2555
231820,433
231821,3480
231822,3726
231823,1811
231824,3189
231825,161
231826,754
231827,635
231828,328
231829,406
231830,172
231831,3019
231832,1656
231833,633
231834,835
231835,258
231836,3522
231837,2946
231838,806
231839,1078
231840,817
231841,664
231842,567
231843,301
231844,400
231845,415
231846,2002
231847,1201
231848,557
231849,723
231850,261
231851,3216
231852,1879
231853,665
231854,939
231855,153
231856,671
231857,549
231858,274
231859,371
231860,189
231861,1694
231862,1173
231863,526
231864,728
231865,205
231866,3353
231867,1802
231868,655
231869,920
231870,128
231871,445
231872,399
231873,173
231874,246
231875,148
231876,998
231877,803
231878,374
231879,520
231880,168
231881,1286
231882,994
231883,450
231884,617
231885,842
231886,34
231887,32
231888,26
231889,29
231890,345
231891,28
231892,16
231893,13
231894,36
231895,181
231896,45
231897,16
231898,19
231899,25
231900,190
231901,1626
231902,1108
231903,507
231904,693
231905,380
231906,3709
231907,3567
231908,1036
231909,2569
231910,433
231911,3509
231912,3724
231913,1745
231914,3189
231915,161
231916,754
231917,624
231918,328
231919,406
231920,173
231921,3019
231922,1539
231923,634
231924,835
231925,258
231926,3550
231927,2828
231928,785
231929,1079
231930,725
231931,731
231932,621
231933,320
231934,432
231935,378
231936,2694
231937,1501
231938,580
231939,872
231940,235
231941,3452
231942,2517
231943,786
231944,1073
231945,196
231946,725
231947,594
231948,306
231949,404
231950,115
231951,2669
231952,1464
231953,627
231954,840
231955,213
231956,3672
231957,2577
231958,788
231959,1062
231960,153
231961,512
231962,419
231963,190
231964,277
231965,157
231966,1101
231967,910
231968,427
231969,576
231970,165
231971,1458
231972,1180
231973,543
231974,747
231975,754
231976,41
231977,46
231978,16
231979,59
231980,298
231981,20
231982,20
231983,11
231984,49
231985,159
231986,68
231987,19
231988,21
231989,23
231990,200
231991,2162
231992,1185
231993,609
231994,817
231995,349
231996,3774
231997,3689
231998,1470
231999,3131
232000,432
232001,3698
232002,3651
232003,2292
232004,3642
232005,188
232006,782
232007,676
232008,353
232009,456
232010,184
232011,3318
232012,2122
232013,749
232014,962
232015,270
232016,3535
232017,3383
232018,906
232019,1187
232020,737
232021,884
232022,701
232023,343
232024,492
232025,281
232026,3288
232027,2249
232028,690
232029,961
232030,311
232031,3682
232032,3270
232033,888
232034,1187
232035,174
232036,844
232037,645
232038,339
232039,465
232040,207
232041,3499
232042,2043
232043,660
232044,935
232045,251
232046,3534
232047,3220
232048,893
232049,1204
232050,176
232051,586
232052,455
232053,213
232054,293
232055,182
232056,1254
232057,1078
232058,456
232059,646
232060,135
232061,1817
232062,1288
232063,603
232064,831
232065,741
232066,55
232067,48
232068,24
232069,56
232070,173
232071,66
232072,7
232073,8
232074,32
232075,86
232076,57
232077,-7
232078,18
232079,8
232080,231
232081,2602
232082,1688
232083,682
232084,915
232085,407
232086,3630
232087,3734
232088,1743
232089,3269
232090,466
232091,3715
232092,3782
232093,2304
232094,3639
232095,211
232096,906
232097,790
232098,381
232099,500
232100,218
232101,3474
232102,3160
232103,812
232104,1130
232105,308
232106,3560
232107,3584
232108,984
232109,1518
232110,818
232111,682
232112,440
232113,302
232114,401
232115,415
232116,2006
232117,1202
232118,558
232119,734
232120,262
232121,3286
232122,1879
232123,663
232124,940
232125,153
232126,671
232127,550
232128,275
232129,371
232130,190
232131,1834
232132,1174
232133,527
232134,729
232135,203
232136,3354
232137,1803
232138,654
232139,921
232140,129
232141,447
232142,399
232143,173
232144,247
232145,148
232146,1001
232147,804
232148,375
232149,521
232150,165
232151,1286
232152,995
232153,448
232154,618
232155,843
232156,34
232157,33
232158,27
232159,30
232160,346
232161,28
232162,17
232163,14
232164,37
232165,190
232166,45
232167,17
232168,18
232169,26
232170,191
232171,1589
232172,1108
232173,508
232174,694
232175,381
232176,3650
232177,3568
232178,1037
232179,2683
232180,431
232181,3627
232182,3630
232183,1776
232184,3224
232185,179
232186,769
232187,643
232188,344
232189,424
232190,206
232191,3142
232192,1646
232193,649
232194,868
232195,287
232196,3621
232197,2934
232198,799
232199,1139
232200,819
232201,684
232202,431
232203,304
232204,420
232205,415
232206,1981
232207,1204
232208,551
232209,718
232210,264
232211,3275
232212,1857
232213,665
232214,940
232215,153
232216,657
232217,552
232218,275
232219,374
232220,190
232221,1801
232222,1164
232223,527
232224,729
232225,203
232226,3326
232227,1795
232228,655
232229,921
232230,128
232231,450
232232,401
232233,166
232234,249
232235,150
232236,988
232237,806
232238,375
232239,540
232240,165
232241,1288
232242,985
232243,450
232244,619
232245,862
232246,36
232247,35
232248,27
232249,33
232250,364
232251,16
232252,-5
232253,16
232254,38
232255,192
232256,34
232257,10
232258,18
232259,29
232260,188
232261,1563
232262,1105
232263,482
232264,645
232265,348
232266,3630
232267,3535
232268,1004
232269,2381
232270,428
232271,3593
232272,3603
232273,1773
232274,3140
232275,179
232276,770
232277,621
232278,346
232279,425
232280,208
232281,3135
232282,1624
232283,649
232284,870
232285,287
232286,3624
232287,2912
232288,798
232289,1130
232290,814
232291,617
232292,575
232293,299
232294,398
232295,410
232296,1909
232297,1217
232298,555
232299,720
232300,258
232301,3192
232302,1984
232303,659
232304,944
232305,148
232306,583
232307,548
232308,269
232309,371
232310,177
232311,1757
232312,1157
232313,521
232314,735
232315,199
232316,3199
232317,1800
232318,650
232319,918
232320,125
232321,386
232322,397
232323,170
232324,250
232325,144
232326,932
232327,802
232328,369
232329,527
232330,152
232331,1169
232332,978
232333,444
232334,624
232335,839
232336,-38
232337,30
232338,20
232339,27
232340,349
232341,-101
232342,12
232343,10
232344,32
232345,186
232346,-84
232347,15
232348,13
232349,23
232350,184
232351,1503
232352,1082
232353,493
232354,691
232355,368
232356,3576
232357,3533
232358,1024
232359,2465
232360,424
232361,3549
232362,3511
232363,1772
232364,3192
232365,180
232366,722
232367,644
232368,347
232369,421
232370,223
232371,3128
232372,1868
232373,666
232374,895
232375,288
232376,3509
232377,3055
232378,802
232379,1141
232380,805
232381,606
232382,556
232383,289
232384,389
232385,421
232386,1949
232387,1190
232388,545
232389,716
232390,253
232391,3226
232392,1856
232393,649
232394,937
232395,143
232396,632
232397,556
232398,262
232399,365
232400,172
232401,1876
232402,1156
232403,513
232404,726
232405,190
232406,3293
232407,1779
232408,640
232409,913
232410,115
232411,446
232412,391
232413,160
232414,248
232415,138
232416,1003
232417,792
232418,361
232419,525
232420,147
232421,1263
232422,977
232423,435
232424,622
232425,830
232426,12
232427,20
232428,15
232429,37
232430,339
232431,0
232432,3
232433,1
232434,25
232435,179
232436,20
232437,-7
232438,7
232439,14
232440,182
232441,1658
232442,1103
232443,422
232444,705
232445,362
232446,3625
232447,3558
232448,1046
232449,2390
232450,342
232451,3707
232452,3496
232453,1485
232454,3094
232455,176
232456,770
232457,642
232458,342
232459,422
232460,219
232461,3225
232462,1731
232463,662
232464,891
232465,286
232466,3623
232467,2923
232468,797
232469,1142
232470,820
232471,686
232472,570
232473,299
232474,405
232475,436
232476,2034
232477,1204
232478,555
232479,730
232480,264
232481,3358
232482,1882
232483,639
232484,952
232485,157
232486,652
232487,552
232488,271
232489,377
232490,191
232491,1713
232492,1178
232493,523
232494,741
232495,204
232496,3313
232497,1805
232498,629
232499,933
232500,130
232501,453
232502,402
232503,173
232504,263
232505,150
232506,1006
232507,807
232508,374
232509,541
232510,167
232511,1284
232512,997
232513,440
232514,638
232515,845
232516,32
232517,35
232518,26
232519,34
232520,354
232521,25
232522,18
232523,13
232524,41
232525,191
232526,38
232527,19
232528,16
232529,10
232530,191
232531,1676
232532,1115
232533,506
232534,698
232535,383
232536,3645
232537,3570
232538,1029
232539,2679
232540,433
232541,3626
232542,3694
232543,1456
232544,3224
232545,179
232546,770
232547,645
232548,340
232549,431
232550,208
232551,3214
232552,1648
232553,646
232554,881
232555,289
232556,3625
232557,2936
232558,774
232559,1183
232560,737
232561,737
232562,633
232563,329
232564,449
232565,394
232566,2776
232567,1513
232568,587
232569,909
232570,257
232571,3708
232572,2512
232573,773
232574,1113
232575,189
232576,743
232577,606
232578,310
232579,426
232580,126
232581,2424
232582,1476
232583,614
232584,879
232585,222
232586,3594
232587,2630
232588,759
232589,1104
232590,167
232591,543
232592,432
232593,196
232594,300
232595,168
232596,1218
232597,901
232598,435
232599,607
232600,174
232601,1531
232602,1171
232603,545
232604,796
232605,763
232606,63
232607,57
232608,22
232609,71
232610,298
232611,-95
232612,32
232613,17
232614,61
232615,171
232616,120
232617,9
232618,28
232619,37
232620,194
232621,2246
232622,1208
232623,593
232624,800
232625,288
232626,3644
232627,3649
232628,1376
232629,3101
232630,461
232631,3740
232632,3703
232633,2102
232634,3682
232635,247
232636,947
232637,733
232638,392
232639,488
232640,231
232641,3547
232642,2393
232643,766
232644,1035
232645,299
232646,3865
232647,3510
232648,904
232649,1321
232650,731
232651,867
232652,692
232653,332
232654,506
232655,256
232656,3173
232657,2240
232658,679
232659,982
232660,307
232661,3721
232662,3559
232663,871
232664,1224
232665,168
232666,843
232667,656
232668,321
232669,451
232670,205
232671,3507
232672,2022
232673,624
232674,958
232675,230
232676,3541
232677,3233
232678,865
232679,1243
232680,181
232681,541
232682,446
232683,208
232684,316
232685,175
232686,1334
232687,1086
232688,459
232689,677
232690,126
232691,1731
232692,1291
232693,589
232694,862
232695,747
232696,32
232697,50
232698,27
232699,64
232700,151
232701,111
232702,16
232703,0
232704,41
232705,79
232706,50
232707,-23
232708,22
232709,0
232710,245
232711,2555
232712,1640
232713,682
232714,909
232715,396
232716,3519
232717,3946
232718,1579
232719,3634
232720,521
232721,3831
232722,3821
232723,2243
232724,3841
232725,329
232726,982
232727,793
232728,365
232729,537
232730,261
232731,3657
232732,3090
232733,809
232734,1154
232735,275
232736,3728
232737,3559
232738,997
232739,1416
232740,822
232741,685
232742,873
232743,310
232744,413
232745,439
232746,2197
232747,1202
232748,557
232749,953
232750,257
232751,3424
232752,1902
232753,634
232754,975
232755,152
232756,651
232757,543
232758,274
232759,380
232760,194
232761,1808
232762,1520
232763,526
232764,766
232765,210
