id,num_sold
230741,3662
230742,3670
230743,2208
230744,3042
230745,243
230746,938
230747,732
230748,407
230749,486
230750,267
230751,3132
230752,2012
230753,776
230754,989
230755,318
230756,3630
230757,2899
230758,950
230759,1209
230760,630
230761,937
230762,729
230763,410
230764,474
230765,374
230766,3066
230767,2160
230768,788
230769,975
230770,326
230771,3495
230772,2922
230773,961
230774,1189
230775,354
230776,962
230777,708
230778,394
230779,466
230780,256
230781,3018
230782,2060
230783,766
230784,955
230785,301
230786,3466
230787,2897
230788,945
230789,1151
230790,225
230791,604
230792,498
230793,279
230794,351
230795,189
230796,1496
230797,1111
230798,534
230799,671
230800,202
230801,2005
230802,1375
230803,622
230804,781
230805,789
230806,61
230807,61
230808,87
230809,78
230810,284
230811,162
230812,124
230813,58
230814,90
230815,101
230816,195
230817,158
230818,50
230819,93
230820,221
230821,2597
230822,1768
230823,712
230824,943
230825,550
230826,3657
230827,3623
230828,2029
230829,2897
230830,640
230831,3622
230832,3721
230833,2487
230834,3377
230835,245
230836,1047
230837,857
230838,456
230839,535
230840,293
230841,3417
230842,2714
230843,902
230844,1158
230845,380
230846,3685
230847,3460
230848,1097
230849,1375
230850,649
230851,702
230852,590
230853,354
230854,415
230855,431
230856,2266
230857,1362
230858,626
230859,773
230860,328
230861,3112
230862,2004
230863,740
230864,934
230865,353
230866,675
230867,584
230868,339
230869,406
230870,251
230871,2204
230872,1337
230873,617
230874,763
230875,252
230876,3102
230877,1931
230878,729
230879,916
230880,211
230881,493
230882,433
230883,221
230884,286
230885,187
230886,1091
230887,864
230888,447
230889,563
230890,191
230891,1435
230892,1082
230893,522
230894,659
230895,808
230896,62
230897,60
230898,98
230899,86
230900,451
230901,92
230902,86
230903,72
230904,99
230905,247
230906,129
230907,99
230908,60
230909,93
230910,188
230911,1847
230912,1208
230913,565
230914,773
230915,397
230916,3522
230917,3452
230918,1433
230919,2356
230920,493
230921,3618
230922,3593
230923,2039
230924,2893
230925,236
230926,847
230927,663
230928,383
230929,453
230930,251
230931,2937
230932,1768
230933,699
230934,910
230935,287
230936,3476
230937,2649
230938,855
230939,1109
230940,649
230941,700
230942,588
230943,352
230944,414
230945,431
230946,2263
230947,1359
230948,625
230949,771
230950,328
230951,3110
230952,2001
230953,738
230954,933
230955,353
230956,673
230957,583
230958,338
230959,406
230960,251
230961,2201
230962,1335
230963,616
230964,762
230965,251
230966,3099
230967,1929
230968,726
230969,916
230970,211
230971,492
230972,433
230973,221
230974,286
230975,187
230976,1089
230977,862
230978,446
230979,563
230980,191
230981,1433
230982,1079
230983,521
230984,658
230985,809
230986,62
230987,60
230988,98
230989,86
230990,452
230991,91
230992,85
230993,71
230994,99
230995,248
230996,128
230997,97
230998,59
230999,92
231000,188
231001,1845
231002,1205
231003,563
231004,773
231005,397
231006,3521
231007,3451
231008,1428
231009,2355
231010,492
231011,3618
231012,3593
231013,2031
231014,2893
231015,236
231016,845
231017,662
231018,382
231019,452
231020,250
231021,2935
231022,1765
231023,697
231024,910
231025,287
231026,3473
231027,2647
231028,852
231029,1108
231030,649
231031,700
231032,588
231033,352
231034,414
231035,431
231036,2263
231037,1358
231038,624
231039,771
231040,328
231041,3109
231042,2001
231043,738
231044,932
231045,353
231046,673
231047,582
231048,337
231049,405
231050,251
231051,2201
231052,1335
231053,616
231054,762
231055,251
231056,3099
231057,1929
231058,726
231059,916
231060,211
231061,492
231062,432
231063,220
231064,285
231065,187
231066,1089
231067,862
231068,446
231069,562
231070,190
231071,1432
231072,1079
231073,520
231074,658
231075,809
231076,62
231077,60
231078,98
231079,86
231080,452
231081,91
231082,85
231083,71
231084,99
231085,248
231086,128
231087,97
231088,59
231089,92
231090,188
231091,1845
231092,1205
231093,561
231094,773
231095,397
231096,3521
231097,3451
231098,1427
231099,2355
231100,492
231101,3618
231102,3593
231103,2028
231104,2893
231105,236
231106,845
231107,662
231108,382
231109,452
231110,250
231111,2935
231112,1765
231113,697
231114,909
231115,287
231116,3473
231117,2646
231118,852
231119,1108
231120,649
231121,700
231122,588
231123,352
231124,414
231125,431
231126,2263
231127,1358
231128,624
231129,771
231130,328
231131,3109
231132,2001
231133,738
231134,932
231135,353
231136,673
231137,582
231138,337
231139,405
231140,251
231141,2201
231142,1335
231143,616
231144,762
231145,251
231146,3099
231147,1929
231148,726
231149,916
231150,211
231151,492
231152,432
231153,220
231154,285
231155,187
231156,1089
231157,862
231158,446
231159,562
231160,190
231161,1432
231162,1079
231163,520
231164,658
231165,809
231166,62
231167,60
231168,98
231169,86
231170,452
231171,91
231172,85
231173,71
231174,99
231175,248
231176,128
231177,97
231178,59
231179,92
231180,188
231181,1845
231182,1205
231183,561
231184,773
231185,397
231186,3521
231187,3451
231188,1427
231189,2355
231190,492
231191,3618
231192,3593
231193,2028
231194,2893
231195,236
231196,845
231197,662
231198,382
231199,452
231200,250
231201,2935
231202,1765
231203,697
231204,909
231205,287
231206,3473
231207,2646
231208,852
231209,1108
231210,649
231211,700
231212,588
231213,352
231214,414
231215,431
231216,2263
231217,1358
231218,624
231219,771
231220,328
231221,3109
231222,2001
231223,738
231224,932
231225,353
231226,673
231227,582
231228,337
231229,405
231230,251
231231,2201
231232,1335
231233,616
231234,762
231235,251
231236,3099
231237,1929
231238,726
231239,916
231240,211
231241,492
231242,432
231243,220
231244,285
231245,187
231246,1089
231247,862
231248,446
231249,562
231250,190
231251,1432
231252,1079
231253,520
231254,658
231255,809
231256,62
231257,60
231258,98
231259,86
231260,452
231261,91
231262,85
231263,71
231264,99
231265,248
231266,128
231267,97
231268,59
231269,92
231270,188
231271,1845
231272,1205
231273,561
231274,773
231275,397
231276,3521
231277,3451
231278,1427
231279,2355
231280,492
231281,3618
231282,3593
231283,2028
231284,2893
231285,236
231286,845
231287,662
231288,382
231289,452
231290,250
231291,2935
231292,1765
231293,697
231294,909
231295,287
231296,3473
231297,2646
231298,852
231299,1108
231300,652
231301,794
231302,637
231303,371
231304,437
231305,413
231306,2522
231307,1523
231308,680
231309,839
231310,314
231311,3339
231312,2242
231313,814
231314,1025
231315,343
231316,785
231317,627
231318,358
231319,428
231320,254
231321,2477
231322,1495
231323,682
231324,830
231325,270
231326,3279
231327,2211
231328,807
231329,1006
231330,222
231331,536
231332,455
231333,237
231334,309
231335,189
231336,1219
231337,937
231338,480
231339,603
231340,197
231341,1603
231342,1183
231343,562
231344,709
231345,802
231346,64
231347,61
231348,91
231349,81
231350,390
231351,129
231352,103
231353,68
231354,98
231355,215
231356,161
231357,126
231358,54
231359,91
231360,206
231361,2098
231362,1285
231363,612
231364,828
231365,461
231366,3647
231367,3518
231368,1668
231369,2474
231370,574
231371,3662
231372,3669
231373,2180
231374,3049
231375,243
231376,935
231377,730
231378,405
231379,485
231380,266
231381,3126
231382,2006
231383,772
231384,988
231385,317
231386,3624
231387,2893
231388,944
231389,1208
231390,631
231391,935
231392,727
231393,408
231394,473
231395,374
231396,3061
231397,2154
231398,785
231399,974
231400,326
231401,3488
231402,2916
231403,956
231404,1187
231405,353
231406,960
231407,706
231408,391
231409,465
231410,256
231411,3013
231412,2055
231413,762
231414,954
231415,300
231416,3461
231417,2892
231418,940
231419,1150
231420,225
231421,603
231422,496
231423,278
231424,350
231425,189
231426,1491
231427,1106
231428,531
231429,671
231430,202
231431,1999
231432,1370
231433,618
231434,780
231435,790
231436,60
231437,60
231438,86
231439,78
231440,285
231441,158
231442,121
231443,56
231444,91
231445,103
231446,191
231447,154
231448,48
231449,93
231450,220
231451,2592
231452,1763
231453,707
231454,942
231455,550
231456,3655
231457,3621
231458,2009
231459,2904
231460,639
231461,3621
231462,3720
231463,2462
231464,3384
231465,245
231466,1045
231467,855
231468,454
231469,534
231470,292
231471,3411
231472,2709
231473,898
231474,1158
231475,379
231476,3679
231477,3454
231478,1091
231479,1375
231480,650
231481,699
231482,588
231483,352
231484,414
231485,431
231486,2261
231487,1357
231488,623
231489,772
231490,328
231491,3107
231492,1999
231493,736
231494,933
231495,353
231496,673
231497,582
231498,337
231499,406
231500,251
231501,2199
231502,1333
231503,615
231504,762
231505,251
231506,3097
231507,1927
231508,724
231509,916
231510,211
231511,492
231512,432
231513,220
231514,285
231515,187
231516,1087
231517,860
231518,445
231519,563
231520,190
231521,1430
231522,1077
231523,519
231524,659
231525,809
231526,62
231527,60
231528,98
231529,86
231530,452
231531,89
231532,83
231533,70
231534,100
231535,248
231536,126
231537,96
231538,58
231539,93
231540,188
231541,1843
231542,1203
231543,561
231544,773
231545,396
231546,3521
231547,3450
231548,1418
231549,2360
231550,492
231551,3617
231552,3592
231553,2019
231554,2898
231555,236
231556,845
231557,661
231558,381
231559,452
231560,250
231561,2933
231562,1764
231563,696
231564,911
231565,287
231566,3471
231567,2645
231568,851
231569,1109
231570,649
231571,699
231572,588
231573,352
231574,414
231575,431
231576,2261
231577,1356
231578,623
231579,772
231580,327
231581,3107
231582,1999
231583,736
231584,933
231585,353
231586,673
231587,582
231588,337
231589,406
231590,251
231591,2199
231592,1333
231593,614
231594,763
231595,251
231596,3097
231597,1927
231598,724
231599,916
231600,211
231601,492
231602,432
231603,220
231604,286
231605,187
231606,1087
231607,860
231608,445
231609,563
231610,190
231611,1430
231612,1077
231613,519
231614,659
231615,809
231616,62
231617,60
231618,97
231619,86
231620,452
231621,89
231622,83
231623,70
231624,100
231625,248
231626,126
231627,95
231628,58
231629,93
231630,188
231631,1843
231632,1203
231633,560
231634,773
231635,396
231636,3520
231637,3450
231638,1417
231639,2361
231640,491
231641,3617
231642,3592
231643,2017
231644,2899
231645,236
231646,845
231647,661
231648,381
231649,452
231650,250
231651,2933
231652,1763
231653,696
231654,911
231655,286
231656,3471
231657,2644
231658,850
231659,1109
231660,650
231661,699
231662,588
231663,351
231664,414
231665,431
231666,2261
231667,1356
231668,623
231669,772
231670,327
231671,3107
231672,1999
231673,736
231674,933
231675,353
231676,673
231677,582
231678,337
231679,406
231680,251
231681,2199
231682,1333
231683,614
231684,762
231685,251
231686,3097
231687,1927
231688,724
231689,916
231690,211
231691,492
231692,432
231693,220
231694,286
231695,187
231696,1087
231697,860
231698,445
231699,563
231700,190
231701,1430
231702,1077
231703,519
231704,659
231705,809
231706,62
231707,60
231708,97
231709,86
231710,452
231711,89
231712,83
231713,70
231714,100
231715,248
231716,126
231717,95
231718,57
231719,93
231720,188
231721,1843
231722,1203
231723,560
231724,773
231725,396
231726,3521
231727,3450
231728,1415
231729,2361
231730,492
231731,3618
231732,3593
231733,2015
231734,2899
231735,236
231736,845
231737,661
231738,381
231739,452
231740,250
231741,2933
231742,1763
231743,695
231744,911
231745,286
231746,3471
231747,2645
231748,850
231749,1109
231750,650
231751,699
231752,587
231753,351
231754,415
231755,431
231756,2260
231757,1356
231758,623
231759,772
231760,327
231761,3106
231762,1998
231763,735
231764,933
231765,353
231766,672
231767,582
231768,336
231769,406
231770,251
231771,2199
231772,1332
231773,614
231774,763
231775,251
231776,3096
231777,1926
231778,723
231779,917
231780,211
231781,492
231782,432
231783,219
231784,286
231785,187
231786,1086
231787,859
231788,444
231789,564
231790,190
231791,1430
231792,1077
231793,518
231794,659
231795,809
231796,61
231797,60
231798,97
231799,86
231800,452
231801,88
231802,83
231803,70
231804,100
231805,249
231806,126
231807,95
231808,57
231809,93
231810,188
231811,1843
231812,1203
231813,559
231814,775
231815,396
231816,3521
231817,3450
231818,1412
231819,2364
231820,491
231821,3618
231822,3593
231823,2011
231824,2902
231825,236
231826,845
231827,661
231828,381
231829,453
231830,250
231831,2933
231832,1763
231833,695
231834,912
231835,286
231836,3471
231837,2644
231838,849
231839,1110
231840,650
231841,699
231842,587
231843,351
231844,415
231845,431
231846,2260
231847,1356
231848,623
231849,772
231850,327
231851,3106
231852,1998
231853,735
231854,933
231855,353
231856,672
231857,582
231858,336
231859,406
231860,251
231861,2199
231862,1332
231863,614
231864,763
231865,251
231866,3096
231867,1926
231868,723
231869,917
231870,211
231871,492
231872,432
231873,219
231874,286
231875,187
231876,1086
231877,859
231878,444
231879,564
231880,190
231881,1430
231882,1077
231883,518
231884,659
231885,809
231886,61
231887,60
231888,97
231889,86
231890,452
231891,88
231892,83
231893,70
231894,100
231895,249
231896,126
231897,95
231898,57
231899,93
231900,188
231901,1843
231902,1203
231903,559
231904,775
231905,396
231906,3521
231907,3450
231908,1412
231909,2364
231910,491
231911,3618
231912,3593
231913,2011
231914,2902
231915,236
231916,845
231917,661
231918,381
231919,453
231920,250
231921,2933
231922,1763
231923,695
231924,912
231925,286
231926,3471
231927,2644
231928,849
231929,1110
231930,652
231931,794
231932,637
231933,370
231934,438
231935,413
231936,2520
231937,1522
231938,678
231939,840
231940,314
231941,3337
231942,2240
231943,812
231944,1026
231945,343
231946,785
231947,627
231948,357
231949,429
231950,254
231951,2476
231952,1493
231953,680
231954,831
231955,269
231956,3277
231957,2209
231958,806
231959,1008
231960,222
231961,535
231962,455
231963,236
231964,310
231965,189
231966,1218
231967,936
231968,478
231969,604
231970,197
231971,1602
231972,1182
231973,560
231974,710
231975,802
231976,63
231977,61
231978,90
231979,82
231980,391
231981,128
231982,102
231983,67
231984,99
231985,216
231986,159
231987,125
231988,53
231989,92
231990,205
231991,2097
231992,1284
231993,610
231994,830
231995,461
231996,3647
231997,3518
231998,1656
231999,2483
232000,573
232001,3662
232002,3669
232003,2166
232004,3059
232005,243
232006,935
232007,729
232008,404
232009,486
232010,266
232011,3125
232012,2005
232013,770
232014,991
232015,316
232016,3623
232017,2892
232018,942
232019,1211
232020,631
232021,934
232022,727
232023,407
232024,473
232025,375
232026,3059
232027,2153
232028,784
232029,974
232030,326
232031,3487
232032,2915
232033,955
232034,1187
232035,353
232036,960
232037,705
232038,391
232039,466
232040,256
232041,3012
232042,2054
232043,761
232044,955
232045,300
232046,3460
232047,2891
232048,939
232049,1151
232050,225
232051,603
232052,496
232053,277
232054,351
232055,189
232056,1490
232057,1105
232058,530
232059,671
232060,202
232061,1998
232062,1369
232063,617
232064,781
232065,791
232066,60
232067,60
232068,86
232069,78
232070,285
232071,157
232072,120
232073,55
232074,91
232075,103
232076,191
232077,153
232078,47
232079,94
232080,220
232081,2592
232082,1763
232083,705
232084,944
232085,549
232086,3655
232087,3621
232088,2000
232089,2909
232090,638
232091,3621
232092,3720
232093,2451
232094,3389
232095,245
232096,1045
232097,854
232098,453
232099,535
232100,292
232101,3411
232102,2708
232103,896
232104,1160
232105,378
232106,3679
232107,3454
232108,1089
232109,1377
232110,650
232111,699
232112,587
232113,351
232114,415
232115,431
232116,2260
232117,1355
232118,622
232119,773
232120,327
232121,3106
232122,1998
232123,735
232124,934
232125,353
232126,672
232127,582
232128,336
232129,406
232130,251
232131,2198
232132,1332
232133,613
232134,763
232135,251
232136,3096
232137,1925
232138,723
232139,918
232140,211
232141,491
232142,432
232143,219
232144,286
232145,187
232146,1086
232147,859
232148,444
232149,564
232150,190
232151,1429
232152,1076
232153,518
232154,660
232155,810
232156,61
232157,60
232158,97
232159,86
232160,453
232161,88
232162,82
232163,70
232164,100
232165,249
232166,126
232167,95
232168,57
232169,94
232170,188
232171,1843
232172,1203
232173,558
232174,776
232175,396
232176,3521
232177,3450
232178,1409
232179,2367
232180,491
232181,3618
232182,3593
232183,2006
232184,2905
232185,236
232186,844
232187,661
232188,381
232189,453
232190,250
232191,2932
232192,1763
232193,694
232194,912
232195,286
232196,3470
232197,2644
232198,848
232199,1111
232200,650
232201,699
232202,587
232203,351
232204,415
232205,431
232206,2260
232207,1355
232208,622
232209,773
232210,327
232211,3106
232212,1997
232213,734
232214,934
232215,353
232216,672
232217,582
232218,336
232219,406
232220,251
232221,2198
232222,1332
232223,613
232224,764
232225,251
232226,3096
232227,1925
232228,722
232229,918
232230,211
232231,491
232232,431
232233,219
232234,286
232235,187
232236,1086
232237,859
232238,443
232239,564
232240,190
232241,1429
232242,1076
232243,517
232244,660
232245,810
232246,61
232247,60
232248,97
232249,86
232250,453
232251,88
232252,82
232253,70
232254,100
232255,249
232256,126
232257,95
232258,57
232259,94
232260,188
232261,1843
232262,1203
232263,557
232264,777
232265,396
232266,3521
232267,3450
232268,1408
232269,2368
232270,491
232271,3618
232272,3593
232273,2004
232274,2907
232275,236
232276,844
232277,661
232278,380
232279,453
232280,250
232281,2932
232282,1762
232283,694
232284,912
232285,286
232286,3470
232287,2643
232288,848
232289,1112
232290,650
232291,699
232292,587
232293,351
232294,415
232295,431
232296,2260
232297,1355
232298,622
232299,773
232300,327
232301,3106
232302,1997
232303,734
232304,934
232305,353
232306,672
232307,582
232308,336
232309,406
232310,251
232311,2198
232312,1332
232313,613
232314,764
232315,251
232316,3096
232317,1925
232318,722
232319,918
232320,211
232321,491
232322,431
232323,219
232324,286
232325,187
232326,1086
232327,859
232328,443
232329,564
232330,190
232331,1429
232332,1076
232333,517
232334,660
232335,810
232336,61
232337,60
232338,97
232339,86
232340,453
232341,88
232342,82
232343,70
232344,100
232345,249
232346,126
232347,95
232348,57
232349,94
232350,188
232351,1843
232352,1203
232353,557
232354,777
232355,396
232356,3521
232357,3450
232358,1408
232359,2368
232360,491
232361,3618
232362,3593
232363,2004
232364,2907
232365,236
232366,844
232367,661
232368,380
232369,453
232370,250
232371,2932
232372,1762
232373,694
232374,912
232375,286
232376,3470
232377,2643
232378,848
232379,1112
232380,650
232381,699
232382,587
232383,351
232384,415
232385,431
232386,2260
232387,1355
232388,622
232389,773
232390,327
232391,3106
232392,1997
232393,734
232394,934
232395,353
232396,672
232397,582
232398,336
232399,406
232400,251
232401,2198
232402,1332
232403,613
232404,764
232405,251
232406,3096
232407,1925
232408,722
232409,918
232410,211
232411,491
232412,431
232413,219
232414,286
232415,187
232416,1086
232417,859
232418,443
232419,564
232420,190
232421,1429
232422,1076
232423,517
232424,660
232425,810
232426,61
232427,60
232428,97
232429,86
232430,453
232431,88
232432,82
232433,70
232434,100
232435,249
232436,126
232437,95
232438,57
232439,94
232440,188
232441,1843
232442,1203
232443,557
232444,777
232445,396
232446,3521
232447,3450
232448,1408
232449,2368
232450,491
232451,3618
232452,3593
232453,2004
232454,2907
232455,236
232456,844
232457,661
232458,380
232459,453
232460,250
232461,2932
232462,1762
232463,694
232464,912
232465,286
232466,3470
232467,2643
232468,848
232469,1112
232470,650
232471,699
232472,587
232473,351
232474,415
232475,431
232476,2260
232477,1355
232478,622
232479,773
232480,327
232481,3106
232482,1997
232483,734
232484,934
232485,353
232486,672
232487,582
232488,336
232489,406
232490,251
232491,2198
232492,1332
232493,613
232494,764
232495,251
232496,3096
232497,1925
232498,722
232499,918
232500,211
232501,491
232502,431
232503,219
232504,286
232505,187
232506,1086
232507,859
232508,443
232509,564
232510,190
232511,1429
232512,1076
232513,517
232514,660
232515,810
232516,61
232517,60
232518,97
232519,86
232520,453
232521,88
232522,82
232523,70
232524,100
232525,249
232526,126
232527,95
232528,57
232529,94
232530,188
232531,1843
232532,1203
232533,557
232534,777
232535,396
232536,3521
232537,3450
232538,1408
232539,2368
232540,491
232541,3618
232542,3593
232543,2004
232544,2907
232545,236
232546,844
232547,661
232548,380
232549,453
232550,250
232551,2932
232552,1762
232553,694
232554,912
232555,286
232556,3470
232557,2643
232558,848
232559,1112
232560,652
232561,793
232562,636
232563,369
232564,439
232565,414
232566,2520
232567,1521
232568,678
232569,841
232570,314
232571,3336
232572,2240
232573,811
232574,1028
232575,343
232576,784
232577,627
232578,356
232579,429
232580,254
232581,2475
232582,1492
232583,680
232584,832
232585,269
232586,3276
232587,2208
232588,805
232589,1009
232590,222
232591,535
232592,455
232593,236
232594,310
232595,189
232596,1217
232597,935
232598,478
232599,605
232600,197
232601,1601
232602,1181
232603,559
232604,711
232605,803
232606,63
232607,61
232608,90
232609,82
232610,392
232611,128
232612,102
232613,67
232614,99
232615,217
232616,159
232617,125
232618,53
232619,92
232620,205
232621,2097
232622,1284
232623,608
232624,834
232625,461
232626,3647
232627,3518
232628,1653
232629,2486
232630,573
232631,3662
232632,3669
232633,2158
232634,3063
232635,243
232636,935
232637,728
232638,403
232639,481
232640,266
232641,3124
232642,2070
232643,769
232644,993
232645,316
232646,3630
232647,2895
232648,940
232649,1212
232650,631
232651,934
232652,726
232653,406
232654,474
232655,375
232656,3059
232657,2152
232658,783
232659,975
232660,326
232661,3486
232662,2914
232663,954
232664,1189
232665,354
232666,959
232667,705
232668,390
232669,466
232670,256
232671,3012
232672,2053
232673,761
232674,955
232675,300
232676,3459
232677,2890
232678,937
232679,1152
232680,226
232681,602
232682,496
232683,276
232684,351
232685,189
232686,1490
232687,1105
232688,529
232689,672
232690,201
232691,1997
232692,1368
232693,616
232694,783
232695,791
232696,60
232697,60
232698,86
232699,78
232700,286
232701,157
232702,120
232703,55
232704,91
232705,104
232706,190
232707,153
232708,47
232709,94
232710,220
232711,2592
232712,1763
232713,703
232714,948
232715,549
232716,3655
232717,3621
232718,1998
232719,2912
232720,638
232721,3621
232722,3720
232723,2444
232724,3393
232725,245
232726,1044
232727,854
232728,452
232729,536
232730,297
232731,3411
232732,2706
232733,906
232734,1141
232735,381
232736,3682
232737,3405
232738,1099
232739,1377
232740,650
232741,698
232742,587
232743,350
232744,415
232745,431
232746,2259
232747,1355
232748,622
232749,773
232750,327
232751,3105
232752,1997
232753,734
232754,935
232755,353
232756,672
232757,581
232758,336
232759,407
232760,251
232761,2198
232762,1331
232763,613
232764,764
232765,251
232766,3095
